Airline,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID,Codeshare,Stops,Equipment,Source_Airport,Source_City,Source_Latitude,Source_Longitude,Source_Altitude,Destination_Airport,Destination_City,Destination_Latitude,Destination_Longitude,Destination_Altitude,Source_geometry,Destination_geometry,distance,Source_Popution,Destination_Popution
4Y,1173,BET,3599,MLL,7097,,0,CNA,Bethel Airport,Bethel,60.77980042,-161.8379974,126,Marshall Don Hunter Sr Airport,Marshall,61.86429977,-162.026001,103,"(60.77980042, -161.8379974)","(61.8642997742, -162.026000977)",121.2691928,,
4Y,1173,BET,3599,NME,8199,,0,CNA,Bethel Airport,Bethel,60.77980042,-161.8379974,126,Nightmute Airport,Nightmute,60.47100067,-164.701004,4,"(60.77980042, -161.8379974)","(60.471000671386996, -164.70100402832)",160.4492189,,
4Y,1173,BET,3599,WNA,9739,,0,CNA,Bethel Airport,Bethel,60.77980042,-161.8379974,126,Napakiak Airport,Napakiak,60.69029999,-161.9790039,17,"(60.77980042, -161.8379974)","(60.69029998779297, -161.97900390625)",12.59498148,,
4Y,1173,CYF,6960,BET,3599,,0,CNA,Chefornak Airport,Chefornak,60.14920044,-164.2859955,40,Bethel Airport,Bethel,60.77980042,-161.8379974,126,"(60.1492004395, -164.285995483)","(60.77980042, -161.8379974)",151.8917555,,
4Y,1173,EEK,7093,BET,3599,,0,CNA,Eek Airport,Eek,60.21367264,-162.0438843,12,Bethel Airport,Bethel,60.77980042,-161.8379974,126,"(60.21367264, -162.0438843)","(60.77980042, -161.8379974)",64.085213,,
4Y,1173,EEK,7093,KWN,7206,,0,CNA,Eek Airport,Eek,60.21367264,-162.0438843,12,Quinhagak Airport,Quinhagak,59.7551,-161.845,42,"(60.21367264, -162.0438843)","(59.7551, -161.845)",52.28296959,,
4Y,1173,KKH,7213,KWK,7096,,0,CNA,Kongiganak Airport,Kongiganak,59.96080017,-162.8809967,30,Kwigillingok Airport,Kwigillingok,59.876499,-163.169005,18,"(59.9608001709, -162.88099670399998)","(59.876499, -163.169005)",18.64810812,,
4Y,1173,KPN,7201,CYF,6960,,0,CNA,Kipnuk Airport,Kipnuk,59.93299866,-164.0310059,11,Chefornak Airport,Chefornak,60.14920044,-164.2859955,40,"(59.9329986572, -164.031005859)","(60.1492004395, -164.285995483)",27.96712224,,
4Y,1173,KWK,7096,BET,3599,,0,CNA,Kwigillingok Airport,Kwigillingok,59.876499,-163.169005,18,Bethel Airport,Bethel,60.77980042,-161.8379974,126,"(59.876499, -163.169005)","(60.77980042, -161.8379974)",124.6396096,,
4Y,1173,KWN,7206,BET,3599,,0,CNA,Quinhagak Airport,Quinhagak,59.7551,-161.845,42,Bethel Airport,Bethel,60.77980042,-161.8379974,126,"(59.7551, -161.845)","(60.77980042, -161.8379974)",114.1695053,,
4Y,1173,KWN,7206,EEK,7093,,0,CNA,Quinhagak Airport,Quinhagak,59.7551,-161.845,42,Eek Airport,Eek,60.21367264,-162.0438843,12,"(59.7551, -161.845)","(60.21367264, -162.0438843)",52.28296959,,
4Y,1173,NME,8199,OOK,8200,,0,CNA,Nightmute Airport,Nightmute,60.47100067,-164.701004,4,Toksook Bay Airport,Toksook Bay,60.54140091,-165.0870056,59,"(60.471000671386996, -164.70100402832)","(60.54140091, -165.0870056)",22.61302461,,
4Y,1173,PKA,9744,BET,3599,,0,CNA,Napaskiak Airport,Napaskiak,60.70289993,-161.7779999,24,Bethel Airport,Bethel,60.77980042,-161.8379974,126,"(60.70289993, -161.7779999)","(60.77980042, -161.8379974)",9.172331131,,
4Y,1173,PTU,3430,BET,3599,,0,CNA,Platinum Airport,Port Moller,59.01139832,-161.8200073,15,Bethel Airport,Bethel,60.77980042,-161.8379974,126,"(59.01139831542969, -161.82000732421875)","(60.77980042, -161.8379974)",197.0210767,,
4Y,1173,WNA,9739,PKA,9744,,0,CNA,Napakiak Airport,Napakiak,60.69029999,-161.9790039,17,Napaskiak Airport,Napaskiak,60.70289993,-161.7779999,24,"(60.69029998779297, -161.97900390625)","(60.70289993, -161.7779999)",11.06878982,,
7H,16726,ABL,7177,OTZ,3693,Y,0,CNC,Ambler Airport,Ambler,67.1063,-157.856989,334,Ralph Wien Memorial Airport,Kotzebue,66.88469696,-162.598999,14,"(67.1063, -157.856989)","(66.88469696, -162.598999)",208.3030763,,
7H,16726,ABL,7177,SHG,7117,Y,0,CNC,Ambler Airport,Ambler,67.1063,-157.856989,334,Shungnak Airport,Shungnak,66.88809967,-157.1620026,197,"(67.1063, -157.856989)","(66.88809967041, -157.16200256348)",38.87599413,,
7H,16726,ADQ,3531,ANC,3774,,0,DH8 BE1,Kodiak Airport,Kodiak,57.75,-152.4940033,78,Ted Stevens Anchorage International Airport,Anchorage,61.17440033,-149.9960022,152,"(57.75, -152.4940033)","(61.174400329589844, -149.99600219726562)",406.8618511,,"396,317"
7H,16726,AIN,7220,ATK,6714,Y,0,CNC,Wainwright Airport,Wainwright,70.63800049,-159.9949951,41,Atqasuk Edward Burnell Sr Memorial Airport,Atqasuk,70.46730042,-157.4360046,96,"(70.6380004883, -159.994995117)","(70.46730041503906, -157.43600463867188)",97.00674584,,
7H,16726,AIN,7220,BRW,3571,Y,0,BE1 CNC,Wainwright Airport,Wainwright,70.63800049,-159.9949951,41,Wiley Post Will Rogers Memorial Airport,Barrow,71.285402,-156.766008,44,"(70.6380004883, -159.994995117)","(71.285402, -156.766008)",137.990407,,
7H,16726,ANC,3774,ADQ,3531,,0,DH8 BE1,Ted Stevens Anchorage International Airport,Anchorage,61.17440033,-149.9960022,152,Kodiak Airport,Kodiak,57.75,-152.4940033,78,"(61.174400329589844, -149.99600219726562)","(57.75, -152.4940033)",406.8618511,"396,317",
7H,16726,ANC,3774,ANI,5967,,0,BE1 DH8,Ted Stevens Anchorage International Airport,Anchorage,61.17440033,-149.9960022,152,Aniak Airport,Aniak,61.58160019,-159.5429993,88,"(61.174400329589844, -149.99600219726562)","(61.58160018920898, -159.54299926757812)",511.9620252,"396,317",
7H,16726,ANC,3774,BET,3599,,0,DH8,Ted Stevens Anchorage International Airport,Anchorage,61.17440033,-149.9960022,152,Bethel Airport,Bethel,60.77980042,-161.8379974,126,"(61.174400329589844, -149.99600219726562)","(60.77980042, -161.8379974)",641.8228263,"396,317",
7H,16726,ANC,3774,CDV,3610,,0,BE1,Ted Stevens Anchorage International Airport,Anchorage,61.17440033,-149.9960022,152,Merle K (Mudhole) Smith Airport,Cordova,60.4917984,-145.4779968,54,"(61.174400329589844, -149.99600219726562)","(60.49179839999999, -145.4779968)",257.1799268,"396,317",
7H,16726,ANC,3774,ENA,3628,,0,BE1 DH8,Ted Stevens Anchorage International Airport,Anchorage,61.17440033,-149.9960022,152,Kenai Municipal Airport,Kenai,60.57310104,-151.2449951,99,"(61.174400329589844, -149.99600219726562)","(60.57310104370117, -151.2449951171875)",95.35134482,"396,317",
7H,16726,ANC,3774,FAI,3832,,0,DH8 BE1,Ted Stevens Anchorage International Airport,Anchorage,61.17440033,-149.9960022,152,Fairbanks International Airport,Fairbanks,64.81510162,-147.8560028,439,"(61.174400329589844, -149.99600219726562)","(64.81510162, -147.85600280000003)",419.9811854,"396,317","96,849"
7H,16726,ANC,3774,HOM,3664,,0,BE1 DH8,Ted Stevens Anchorage International Airport,Anchorage,61.17440033,-149.9960022,152,Homer Airport,Homer,59.64559937,-151.477005,84,"(61.174400329589844, -149.99600219726562)","(59.64559936523438, -151.4770050048828)",188.8694053,"396,317",
7H,16726,ANC,3774,KSM,6718,,0,DH8,Ted Stevens Anchorage International Airport,Anchorage,61.17440033,-149.9960022,152,St Mary's Airport,St Mary's,62.0605011,-163.302002,312,"(61.174400329589844, -149.99600219726562)","(62.0605011, -163.30200200000002)",711.5145639,"396,317",
7H,16726,ANC,3774,UNK,7088,,0,DH8,Ted Stevens Anchorage International Airport,Anchorage,61.17440033,-149.9960022,152,Unalakleet Airport,Unalakleet,63.88840103,-160.798996,27,"(61.174400329589844, -149.99600219726562)","(63.88840103, -160.798996)",631.9864227,"396,317",
7H,16726,ANC,3774,VDZ,3865,,0,DH8 BE1,Ted Stevens Anchorage International Airport,Anchorage,61.17440033,-149.9960022,152,Valdez Pioneer Field,Valdez,61.13389969,-146.2480011,121,"(61.174400329589844, -149.99600219726562)","(61.13389969, -146.24800109999998)",201.8342132,"396,317",
7H,16726,ANI,5967,ANC,3774,,0,BE1 DH8,Aniak Airport,Aniak,61.58160019,-159.5429993,88,Ted Stevens Anchorage International Airport,Anchorage,61.17440033,-149.9960022,152,"(61.58160018920898, -159.54299926757812)","(61.174400329589844, -149.99600219726562)",511.9620252,,"396,317"
7H,16726,ANI,5967,CHU,7091,Y,0,CNA,Aniak Airport,Aniak,61.58160019,-159.5429993,88,Chuathbaluk Airport,Chuathbaluk,61.579102,-159.216003,244,"(61.58160018920898, -159.54299926757812)","(61.579102, -159.216003)",17.37144489,,
7H,16726,ANI,5967,HCR,5962,Y,0,CNC,Aniak Airport,Aniak,61.58160019,-159.5429993,88,Holy Cross Airport,Holy Cross,62.18830109,-159.7749939,70,"(61.58160018920898, -159.54299926757812)","(62.18830108642578, -159.77499389648438)",68.70507274,,
7H,16726,ANI,5967,KLG,5964,Y,0,CNA CNC,Aniak Airport,Aniak,61.58160019,-159.5429993,88,Kalskag Airport,Kalskag,61.53630066,-160.3410034,55,"(61.58160018920898, -159.54299926757812)","(61.53630065917969, -160.34100341796875)",42.71627251,,
7H,16726,ANI,5967,RSH,7098,Y,0,CNA,Aniak Airport,Aniak,61.58160019,-159.5429993,88,Russian Mission Airport,Russian Mission,61.77888489,-161.319458,51,"(61.58160018920898, -159.54299926757812)","(61.7788848877, -161.319458008)",96.58937302,,
7H,16726,ANI,5967,SHX,7090,Y,0,CNC,Aniak Airport,Aniak,61.58160019,-159.5429993,88,Shageluk Airport,Shageluk,62.69229889,-159.5690002,79,"(61.58160018920898, -159.54299926757812)","(62.6922988892, -159.569000244)",123.7923317,,
7H,16726,ANV,6713,HCR,5962,Y,0,CNC,Anvik Airport,Anvik,62.646702,-160.190994,291,Holy Cross Airport,Holy Cross,62.18830109,-159.7749939,70,"(62.646702000000005, -160.190994)","(62.18830108642578, -159.77499389648438)",55.42869761,,
7H,16726,ATK,6714,AIN,7220,Y,0,CNC,Atqasuk Edward Burnell Sr Memorial Airport,Atqasuk,70.46730042,-157.4360046,96,Wainwright Airport,Wainwright,70.63800049,-159.9949951,41,"(70.46730041503906, -157.43600463867188)","(70.6380004883, -159.994995117)",97.00674584,,
7H,16726,ATK,6714,BRW,3571,Y,0,CNC,Atqasuk Edward Burnell Sr Memorial Airport,Atqasuk,70.46730042,-157.4360046,96,Wiley Post Will Rogers Memorial Airport,Barrow,71.285402,-156.766008,44,"(70.46730041503906, -157.43600463867188)","(71.285402, -156.766008)",94.50933083,,
7H,16726,AUK,7199,EMK,7087,Y,0,CNA,Alakanuk Airport,Alakanuk,62.68004227,-164.6599274,10,Emmonak Airport,Emmonak,62.78609848,-164.4909973,13,"(62.6800422668, -164.65992736799998)","(62.78609848, -164.49099730000003)",14.64065705,,
7H,16726,BET,3599,ANC,3774,,0,DH8,Bethel Airport,Bethel,60.77980042,-161.8379974,126,Ted Stevens Anchorage International Airport,Anchorage,61.17440033,-149.9960022,152,"(60.77980042, -161.8379974)","(61.174400329589844, -149.99600219726562)",641.8228263,,"396,317"
7H,16726,BET,3599,CYF,6960,Y,0,CNA,Bethel Airport,Bethel,60.77980042,-161.8379974,126,Chefornak Airport,Chefornak,60.14920044,-164.2859955,40,"(60.77980042, -161.8379974)","(60.1492004395, -164.285995483)",151.8917555,,
7H,16726,BET,3599,EEK,7093,Y,0,CNA,Bethel Airport,Bethel,60.77980042,-161.8379974,126,Eek Airport,Eek,60.21367264,-162.0438843,12,"(60.77980042, -161.8379974)","(60.21367264, -162.0438843)",64.085213,,
7H,16726,BET,3599,HPB,6716,Y,0,CNA,Bethel Airport,Bethel,60.77980042,-161.8379974,126,Hooper Bay Airport,Hooper Bay,61.52389908,-166.1470032,13,"(60.77980042, -161.8379974)","(61.52389908, -166.1470032)",246.3491459,,
7H,16726,BET,3599,KKH,7213,Y,0,CNA,Bethel Airport,Bethel,60.77980042,-161.8379974,126,Kongiganak Airport,Kongiganak,59.96080017,-162.8809967,30,"(60.77980042, -161.8379974)","(59.9608001709, -162.88099670399998)",107.8795034,,
7H,16726,BET,3599,KLG,5964,Y,0,CNA CNC,Bethel Airport,Bethel,60.77980042,-161.8379974,126,Kalskag Airport,Kalskag,61.53630066,-160.3410034,55,"(60.77980042, -161.8379974)","(61.53630065917969, -160.34100341796875)",116.6213794,,
7H,16726,BET,3599,KUK,7094,Y,0,CNA,Bethel Airport,Bethel,60.77980042,-161.8379974,126,Kasigluk Airport,Kasigluk,60.87440109,-162.5240021,48,"(60.77980042, -161.8379974)","(60.87440109, -162.5240021)",38.77945804,,
7H,16726,BET,3599,KWK,7096,Y,0,CNA,Bethel Airport,Bethel,60.77980042,-161.8379974,126,Kwigillingok Airport,Kwigillingok,59.876499,-163.169005,18,"(60.77980042, -161.8379974)","(59.876499, -163.169005)",124.6396096,,
7H,16726,BET,3599,KWN,7206,Y,0,CNA,Bethel Airport,Bethel,60.77980042,-161.8379974,126,Quinhagak Airport,Quinhagak,59.7551,-161.845,42,"(60.77980042, -161.8379974)","(59.7551, -161.845)",114.1695053,,
7H,16726,BET,3599,KWT,7095,Y,0,CNA,Bethel Airport,Bethel,60.77980042,-161.8379974,126,Kwethluk Airport,Kwethluk,60.79029846,-161.4440002,25,"(60.77980042, -161.8379974)","(60.790298461899994, -161.444000244)",21.49391598,,
7H,16726,BET,3599,MLL,7097,Y,0,CNA,Bethel Airport,Bethel,60.77980042,-161.8379974,126,Marshall Don Hunter Sr Airport,Marshall,61.86429977,-162.026001,103,"(60.77980042, -161.8379974)","(61.8642997742, -162.026000977)",121.2691928,,
7H,16726,BET,3599,NME,8199,Y,0,CNA CNC,Bethel Airport,Bethel,60.77980042,-161.8379974,126,Nightmute Airport,Nightmute,60.47100067,-164.701004,4,"(60.77980042, -161.8379974)","(60.471000671386996, -164.70100402832)",160.4492189,,
7H,16726,BET,3599,OOK,8200,Y,0,CNA CNC,Bethel Airport,Bethel,60.77980042,-161.8379974,126,Toksook Bay Airport,Toksook Bay,60.54140091,-165.0870056,59,"(60.77980042, -161.8379974)","(60.54140091, -165.0870056)",179.6237254,,
7H,16726,BET,3599,VAK,5968,Y,0,CNA,Bethel Airport,Bethel,60.77980042,-161.8379974,126,Chevak Airport,Chevak,61.5409,-165.6005,75,"(60.77980042, -161.8379974)","(61.5409, -165.6005)",219.5506132,,
7H,16726,BKC,7178,DRG,6755,Y,0,CNC,Buckland Airport,Buckland,65.9815979,-161.1490021,31,Deering Airport,Deering,66.06960297,-162.7660065,21,"(65.9815979004, -161.149002075)","(66.0696029663, -162.76600647)",73.99747574,,
7H,16726,BKC,7178,OTZ,3693,Y,0,CNC,Buckland Airport,Buckland,65.9815979,-161.1490021,31,Ralph Wien Memorial Airport,Kotzebue,66.88469696,-162.598999,14,"(65.9815979004, -161.149002075)","(66.88469696, -162.598999)",119.7033213,,
7H,16726,BRW,3571,AIN,7220,Y,0,BE1 CNC,Wiley Post Will Rogers Memorial Airport,Barrow,71.285402,-156.766008,44,Wainwright Airport,Wainwright,70.63800049,-159.9949951,41,"(71.285402, -156.766008)","(70.6380004883, -159.994995117)",137.990407,,
7H,16726,BRW,3571,ATK,6714,Y,0,CNC,Wiley Post Will Rogers Memorial Airport,Barrow,71.285402,-156.766008,44,Atqasuk Edward Burnell Sr Memorial Airport,Atqasuk,70.46730042,-157.4360046,96,"(71.285402, -156.766008)","(70.46730041503906, -157.43600463867188)",94.50933083,,
7H,16726,BRW,3571,NUI,7092,Y,0,BE1,Wiley Post Will Rogers Memorial Airport,Barrow,71.285402,-156.766008,44,Nuiqsut Airport,Nuiqsut,70.20999908,-151.0059967,38,"(71.285402, -156.766008)","(70.2099990845, -151.00599670399998)",243.5085208,,
7H,16726,BRW,3571,PIZ,3414,Y,0,CNC BE1,Wiley Post Will Rogers Memorial Airport,Barrow,71.285402,-156.766008,44,Point Lay LRRS Airport,Point Lay,69.73290253,-163.0050049,22,"(71.285402, -156.766008)","(69.73290253, -163.00500490000002)",289.6423098,,
7H,16726,BTI,3411,FYU,3420,Y,0,BE1,Barter Island LRRS Airport,Barter Island,70.13400269,-143.5820007,2,Fort Yukon Airport,Fort Yukon,66.57150269,-145.25,433,"(70.13400268550001, -143.582000732)","(66.57150268554689, -145.25)",403.2181014,,
7H,16726,BTI,3411,SCC,3620,Y,0,BE1,Barter Island LRRS Airport,Barter Island,70.13400269,-143.5820007,2,Deadhorse Airport,Deadhorse,70.19470215,-148.4649963,65,"(70.13400268550001, -143.582000732)","(70.19470215, -148.46499630000002)",185.0697301,,
7H,16726,CDV,3610,ANC,3774,,0,BE1,Merle K (Mudhole) Smith Airport,Cordova,60.4917984,-145.4779968,54,Ted Stevens Anchorage International Airport,Anchorage,61.17440033,-149.9960022,152,"(60.49179839999999, -145.4779968)","(61.174400329589844, -149.99600219726562)",257.1799268,,"396,317"
7H,16726,CYF,6960,BET,3599,Y,0,CNA,Chefornak Airport,Chefornak,60.14920044,-164.2859955,40,Bethel Airport,Bethel,60.77980042,-161.8379974,126,"(60.1492004395, -164.285995483)","(60.77980042, -161.8379974)",151.8917555,,
7H,16726,CYF,6960,KPN,7201,Y,0,CNA,Chefornak Airport,Chefornak,60.14920044,-164.2859955,40,Kipnuk Airport,Kipnuk,59.93299866,-164.0310059,11,"(60.1492004395, -164.285995483)","(59.9329986572, -164.031005859)",27.96712224,,
7H,16726,DRG,6755,BKC,7178,Y,0,CNC,Deering Airport,Deering,66.06960297,-162.7660065,21,Buckland Airport,Buckland,65.9815979,-161.1490021,31,"(66.0696029663, -162.76600647)","(65.9815979004, -161.149002075)",73.99747574,,
7H,16726,DRG,6755,OTZ,3693,Y,0,CNC,Deering Airport,Deering,66.06960297,-162.7660065,21,Ralph Wien Memorial Airport,Kotzebue,66.88469696,-162.598999,14,"(66.0696029663, -162.76600647)","(66.88469696, -162.598999)",91.19865062,,
7H,16726,EEK,7093,KWN,7206,Y,0,CNA,Eek Airport,Eek,60.21367264,-162.0438843,12,Quinhagak Airport,Quinhagak,59.7551,-161.845,42,"(60.21367264, -162.0438843)","(59.7551, -161.845)",52.28296959,,
7H,16726,ELI,7184,KKA,7190,Y,0,PAG,Elim Airport,Elim,64.61470032,-162.2720032,162,Koyuk Alfred Adams Airport,Koyuk,64.9394989,-161.154007,154,"(64.61470032, -162.2720032)","(64.9394989014, -161.154006958)",64.33760603,,
7H,16726,ELI,7184,OME,3615,Y,0,PAG,Elim Airport,Elim,64.61470032,-162.2720032,162,Nome Airport,Nome,64.5121994,-165.4450073,37,"(64.61470032, -162.2720032)","(64.51219940185547, -165.44500732421875)",152.5391087,,
7H,16726,EMK,7087,AUK,7199,Y,0,CNA,Emmonak Airport,Emmonak,62.78609848,-164.4909973,13,Alakanuk Airport,Alakanuk,62.68004227,-164.6599274,10,"(62.78609848, -164.49099730000003)","(62.6800422668, -164.65992736799998)",14.64065705,,
7H,16726,EMK,7087,KOT,7207,Y,0,CNA,Emmonak Airport,Emmonak,62.78609848,-164.4909973,13,Kotlik Airport,Kotlik,63.0306015,-163.5330048,15,"(62.78609848, -164.49099730000003)","(63.030601501499994, -163.533004761)",55.80262495,,
7H,16726,ENA,3628,ANC,3774,,0,BE1 DH8,Kenai Municipal Airport,Kenai,60.57310104,-151.2449951,99,Ted Stevens Anchorage International Airport,Anchorage,61.17440033,-149.9960022,152,"(60.57310104370117, -151.2449951171875)","(61.174400329589844, -149.99600219726562)",95.35134482,,"396,317"
7H,16726,FAI,3832,ANC,3774,,0,DH8 BE1,Fairbanks International Airport,Fairbanks,64.81510162,-147.8560028,439,Ted Stevens Anchorage International Airport,Anchorage,61.17440033,-149.9960022,152,"(64.81510162, -147.85600280000003)","(61.174400329589844, -149.99600219726562)",419.9811854,"96,849","396,317"
7H,16726,FAI,3832,FYU,3420,Y,0,BE1,Fairbanks International Airport,Fairbanks,64.81510162,-147.8560028,439,Fort Yukon Airport,Fort Yukon,66.57150269,-145.25,433,"(64.81510162, -147.85600280000003)","(66.57150268554689, -145.25)",229.5075987,"96,849",
7H,16726,FAI,3832,GAL,3764,,0,BE1,Fairbanks International Airport,Fairbanks,64.81510162,-147.8560028,439,Edward G. Pitka Sr Airport,Galena,64.73619843,-156.9369965,153,"(64.81510162, -147.85600280000003)","(64.73619843, -156.93699650000002)",431.7093991,"96,849",
7H,16726,FAI,3832,RBY,6722,Y,0,CNC,Fairbanks International Airport,Fairbanks,64.81510162,-147.8560028,439,Ruby Airport,Ruby,64.72720337,-155.4700012,658,"(64.81510162, -147.85600280000003)","(64.72720337, -155.47000119999998)",362.1783932,"96,849",
7H,16726,FAI,3832,SCC,3620,,0,DH8,Fairbanks International Airport,Fairbanks,64.81510162,-147.8560028,439,Deadhorse Airport,Deadhorse,70.19470215,-148.4649963,65,"(64.81510162, -147.85600280000003)","(70.19470215, -148.46499630000002)",600.5337119,"96,849",
